TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201008070500,201008070530,10.299,0,5.116,10.299,0,28.7275,8.486,0,10.644,8.486,0,247.983,0,275.279,247.983,0,325.725,0,280.068,325.725,0,5.45,0,2.839,5.45,0,-9999,69.402,69.402,2,0,0,0,0,4.635,2.875,4.635,0,262.357,0.721,56.69,-100.43,31.203,1.247,0.509,356.39,391.927,0,8.871,0,34.815,0,-17.725,0,35.995,0,43.7758,37.2287,53.614,16.893,1,23,20.8064,-102.67,0,-124.81,-152.359,-106.065,35.8889,1,23,49.6558,480,1,0,2.97121,4.61741,0,1,1.1963,0.963057,1,2,11,62,1.79765,1.69835,2.97121,2.97121,0,0,1.15604,1.15604,1,1,10,10,1.77111,1.81475,3.89464,4.15194,0.975,0.975,0.19002,0.198963,2.97121,2.97121,2.97121,2.97121,4.80427,5.65478,5.80438,2.97121,2.97121,2.97121,2.97121,5.50235,5.769,5.85175,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4.83922,4.72984,4.91012,0.0821061,4.32587,4.47087,4.50949,4.67349,5.19322,5.75601,5.8918,4.58214,4.62226,4.79174,0.082704,4.12142,4.38686,4.44943,4.58214,5.06396,5.23272,5.85641,1.59026,1.75863,0.758186,0.133431,-0.611163,-0.198276,0.014686,0.842541,1.53828,1.54992,1.70083,1.55621,1.65105,0.887105,0.127421,-0.611163,0.002076,0.052028,1.35466,1.53828,1.55621,1.70083,3.97483,3.93835,4.17356,0.127439,2.10444,3.70301,3.99689,4.05985,4.70414,5.04234,5.18252,4.18677,4.6518,4.16133,0.105527,2.47349,3.71655,3.97499,4.05775,4.48377,4.97105,5.176,0.361449,0.328922,0.327261,0.00901944,0.204949,0.249994,0.301862,0.342697,0.361449,0.370421,0.397638,0.307381,0.414735,0.324222,0.00804904,0.203115,0.274415,0.301862,0.339125,0.35962,0.367942,0.377848,-9999,-9999
201008070530,201008070600,10.5,0,6.082,10.5,0,146.467,75.253,0,82.188,75.253,0,253.861,0,275.279,253.861,0,323.654,0,280.068,323.654,0,5.46,0,3.313,5.46,0,-9999,69.405,69.405,2,0,0,0,0,5.006,3.005,5.006,0,265.924,0.992,57.223,-38.468,188.069,6.97,5.547,362.035,391.493,0,8.781,0,34.81,0,-17.338,0,38.024,0,46.2434,39.3273,56.6362,14.6993,1,16,19.5116,-107.396,0,-130.555,-159.372,-110.947,35.9417,1,16,50.7977,480,1,0,2.73794,1.94446,0,1,0.811607,0.996869,1,2,7,27,0.925007,1.18882,2.73794,2.73794,0,0,0.811607,0.811607,1,1,7,7,0.925007,1.03839,2.56983,2.39982,0.875,0.9,0.105006,0.109975,1.1425,1.8504,1.94446,2.73794,2.73794,2.73794,3.6255,1.1425,1.4425,1.8504,2.73794,2.73794,2.73794,3.597,1,1,1,0,0,0,2,1,1,1,0,0,0,2,4.84722,4.73818,4.92699,0.082895,4.34544,4.4773,4.51639,4.68222,5.22041,5.7687,5.92591,4.60237,4.64291,4.80878,0.0831098,4.14468,4.40777,4.47158,4.60237,5.07903,5.25065,5.89046,1.83032,2.00024,2.52717,0.16915,1.58278,1.69037,1.73936,1.83032,3.10927,3.77895,4.74796,1.79647,1.90497,2.25888,0.151232,1.40674,1.60167,1.66983,1.79647,2.79432,3.37003,3.98439,4.04588,3.99339,4.2264,0.127946,2.12922,3.76184,4.04588,4.10639,4.72448,5.09239,5.22847,4.26302,4.70725,4.22031,0.105825,2.52967,3.78563,4.04604,4.12225,4.52608,5.01404,5.24679,2.75047,2.5214,2.48697,0.0537999,1.66807,2.06976,2.35988,2.58228,2.70322,2.75047,2.80695,2.41918,3.07218,2.48556,0.0583717,1.66665,2.07264,2.35274,2.58275,2.73229,2.76753,2.85269,-9999,-9999
201008070600,201008070630,10.662,0,7.048,10.662,0,271.998,165.459,0,154.813,165.459,0,256.139,0,275.279,256.139,0,301.581,0,280.068,301.581,0,5.44,0,3.786,5.44,0,-9999,69.408,69.408,2,0,0,0,0,5.941,3.135,5.941,0,266.067,1.131,57.844,45.784,390.674,16.952,13.259,362.555,391.194,0,8.71,0,34.765,0,-14.924,0,72.519,0,88.1949,75.0046,108.016,22.2599,1,14,33.0806,-51.545,0,-62.6604,-76.4911,-53.2493,38.9341,1,14,42.5758,480,1,0,2.54981,2.54981,0,0,1.6514,1.6514,1,1,6,6,1.68348,1.7382,2.54981,2.54981,0,0,1.6514,1.6514,1,1,6,6,1.68348,1.7382,2.36271,2.32223,0.875,0.9,0.0736431,0.0782287,1.19467,1.89567,2.54981,2.54981,2.54981,2.54981,2.54981,1.19467,1.465,2.54981,2.54981,2.54981,2.54981,2.54981,1,2,0,0,0,0,0,1,1,0,0,0,0,0,4.85241,4.74373,4.93974,0.0835889,4.36024,4.48199,4.52091,4.68817,5.24137,5.77842,5.95306,4.6177,4.65861,4.82165,0.0834888,4.1625,4.42368,4.4805,4.6177,5.09122,5.26516,5.91767,2.02284,2.19392,2.61751,0.146711,1.81043,1.93218,1.9711,2.13836,3.21646,3.40325,4.62592,1.98921,2.1088,2.43697,0.133455,1.61269,1.87387,1.93069,2.06789,2.69156,3.3695,4.56606,4.1035,4.0379,4.26852,0.128327,2.14824,3.8093,4.09989,4.14368,4.74083,5.12905,5.28212,4.32489,4.75141,4.26783,0.106062,2.575,3.85382,4.1035,4.16739,4.56016,5.04683,5.30266,5.07756,4.69123,4.63333,0.0893523,3.3014,4.0153,4.27811,4.86839,4.98374,5.0405,5.11659,4.61477,5.53534,4.64237,0.104679,3.18762,4.0153,4.48822,4.87373,5.02453,5.1097,5.25118,-9999,-9999
201008070630,201008070700,11.122,0,8.014,11.122,0,397.206,266.164,0,227.274,266.164,0,259.505,0,275.279,259.505,0,292.1,0,280.068,292.1,0,5.72,0,4.26,5.72,0,-9999,69.411,69.411,2,0,0,0,0,6.572,3.264,6.572,0,258.867,1.029,56.935,136.869,612.472,26.902,21.138,367.662,390.548,0,8.68,0,34.74,0,-10.467,0,69.477,0,84.4953,71.8583,103.485,22.4971,1,11,32.4925,18.116,0,22.032,18.7369,26.9835,27.9688,1,11,28.629,480,1,0,-0.231935,-0.231935,0,0,1.08442,1.08442,1,1,7,7,1.08442,1.08442,-0.231935,-0.231935,0,0,1.08442,1.08442,1,1,7,7,1.08442,1.08442,0.0072816,-0.0840767,0.9,0.925,0.142674,0.122934,-0.8465,-0.231935,-0.231935,-0.231935,-0.231935,-0.231935,2.186,-0.8465,-0.231935,-0.231935,-0.231935,-0.231935,-0.231935,1.80229,1,0,0,0,0,0,2,1,0,0,0,0,0,2,4.8781,4.76976,4.98312,0.0852365,4.41061,4.50293,4.58656,4.71511,5.28054,5.80992,6.03286,4.66956,4.71119,4.86553,0.0842836,4.22124,4.47699,4.50087,4.66956,5.12474,5.30911,5.99665,4.82648,5.0017,5.0672,0.147802,2.97433,4.73193,4.77106,4.94062,5.31887,6.04186,6.69561,4.79294,4.94313,4.90508,0.124756,3.32245,4.45317,4.70893,4.79294,5.00299,5.541,6.26479,4.27155,4.16666,4.39524,0.12984,2.21211,3.94886,4.23623,4.2753,4.80152,5.26794,5.44074,4.5053,4.88435,4.40734,0.107064,2.71218,4.02851,4.21996,4.28955,4.65804,5.1525,5.44074,6.93006,6.44595,6.4017,0.118383,4.65371,5.33178,6.25747,6.6831,6.83645,6.93006,7.03226,6.46691,7.41955,6.41317,0.141742,4.47804,5.5417,6.4207,6.67859,6.93006,6.95968,7.13571,-9999,-9999
201008070700,201008070730,11.525,0,8.979,11.525,0,519.95,347.75,0,298.331,347.75,0,263.086,0,275.279,263.086,0,294.91,0,280.068,294.91,0,5.9,0,4.733,5.9,0,-9999,69.415,69.415,2,0,0,0,0,7.196,3.394,7.196,0,256.022,1.21,56.809,213.607,772.834,33.132,25.953,371.277,389.997,0,8.735,0,34.731,0,6.08,0,91.75,0,111.583,94.8948,136.66,43.5349,1,12,53.4213,77.41,0,94.1432,80.0632,115.301,41.3213,1,12,48.8853,480,1,0,-2.83136,-2.83136,0,0,1.44185,1.26772,2,2,38,23,1.60693,1.45272,-2.83136,-2.83136,0,0,1.44185,1.27142,2,2,37,27,1.60693,1.45596,-2.44303,-2.51748,0.9,0.925,0.156782,0.120587,-2.83136,-2.83136,-2.83136,-2.83136,-2.83136,-1.4125,-1.31867,-2.83136,-2.83136,-2.83136,-2.83136,-2.83136,-1.4125,-1.31867,0,0,0,0,0,2,1,0,0,0,0,0,2,1,4.89952,4.79154,5.02035,0.0867896,4.45404,4.54746,4.60688,4.76176,5.30466,5.83693,6.10235,4.71412,4.75641,4.9032,0.0850817,4.27195,4.51699,4.53389,4.71412,5.15391,5.3676,6.0655,7.44415,7.6229,7.53783,0.112743,6.60454,7.28525,7.35171,7.48523,7.72268,7.9733,8.89686,7.41073,7.58777,7.41115,0.124702,5.71249,7.10331,7.32693,7.41073,7.59312,7.77916,8.65628,4.42195,4.28099,4.5072,0.131244,2.26799,4.07315,4.35118,4.40146,4.92294,5.38804,5.58104,4.66687,5.00153,4.53131,0.108079,2.83599,4.17731,4.35015,4.42212,4.74413,5.26809,5.58837,8.06506,7.53416,7.51956,0.138186,5.28587,6.43405,7.41556,7.80759,8.04868,8.09269,8.37612,7.65297,8.54314,7.52798,0.165809,5.30512,6.50275,7.46943,7.80818,8.0525,8.06631,8.37612,-9999,-9999
201008070730,201008070800,12.33,0,9.945,12.33,0,638.128,540.457,0,366.767,540.457,0,273.372,0,275.279,273.372,0,280.192,0,280.068,280.192,0,6.37,0,5.207,6.37,0,-9999,69.418,69.418,2,0,0,0,0,6.339,3.523,6.339,0,253.434,1.166,55.758,392.589,1166.48,48.091,40.498,380.742,389.112,0,9.1,0,34.64,0,29.388,0,95.047,0,115.593,98.3048,141.571,44.9638,1,9,55.2305,176.035,0,214.087,182.069,262.201,42.5641,1,9,73.077,480,1,0,-6.29118,-6.29118,0,0,0.934134,1.10773,1,2,7,60,0.934134,1.10773,-6.29118,-6.29118,0,0,0.934134,1.02291,1,1,7,6,0.934134,1.02291,-6.11475,-6.13863,0.95,0.95,0.0977429,0.0926973,-6.29118,-6.29118,-6.29118,-6.29118,-6.29118,-6.29118,-5.38365,-6.29118,-6.29118,-6.29118,-6.29118,-6.29118,-6.29118,-5.38365,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.94768,4.84002,5.09812,0.0898863,4.55464,4.59424,4.65381,4.83019,5.35304,5.89233,6.24219,4.80718,4.85058,4.98193,0.0866855,4.37749,4.55689,4.61151,4.77745,5.211,5.48845,6.20352,10.945,11.1312,11.2368,0.120772,9.30134,10.8481,10.8931,11.0717,11.5478,12.1835,12.5334,10.9115,11.1418,11.087,0.124321,8.77303,10.8356,10.8729,11.0316,11.2469,11.7795,12.4947,4.73269,4.51439,4.73852,0.134602,2.38687,4.32948,4.56558,4.67433,5.17557,5.65066,5.86888,5.00094,5.24274,4.78636,0.11072,3.09807,4.38599,4.55855,4.69136,5.05967,5.45313,5.90538,9.97091,9.39144,9.47827,0.179272,6.60071,8.15268,9.46822,9.783,10.1582,10.3503,10.6548,9.71424,10.3972,9.46561,0.212192,6.76295,8.42077,9.46822,9.73057,10.068,10.3492,10.5531,-9999,-9999
201008070800,201008070830,12.432,0,10.911,12.432,0,749.719,463.187,0,500.931,463.187,0,265.463,0,287.177,265.463,0,309.745,0,293.976,309.745,0,6.53,0,5.68,6.53,0,-9999,69.421,69.421,2,0,0,0,0,5.346,3.653,5.346,0,255.439,1.1,54.926,316.414,1020.75,41.902,33.924,378.312,389.07,0,9.691,0,34.685,0,36.546,0,113.7,0,138.278,117.597,169.354,32.6841,1,11,50.4012,149.534,0,181.858,154.659,222.729,31.3216,1,11,59.3899,480,1,0,-6.21436,-6.21436,0,0,0.984919,1.10773,1,2,6,60,0.984919,1.10773,-6.21436,-6.21436,0,0,0.984919,1.27558,1,2,6,70,0.984919,1.27558,-5.66656,-5.81543,0.9,0.925,0.246909,0.20366,-6.21436,-6.21436,-6.21436,-6.21436,-6.21436,-6.21436,-1.18533,-6.21436,-6.21436,-6.21436,-6.21436,-6.21436,-6.21436,-3.52462,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4.94823,4.84095,5.10427,0.0904928,4.55466,4.59449,4.6546,4.83067,5.3583,5.89726,6.25841,4.81463,4.85835,4.98811,0.0870847,4.38663,4.55701,4.6195,4.78172,5.21859,5.49951,6.22001,10.8686,11.0553,10.9197,0.210237,6.38659,10.769,10.8088,10.9884,11.2619,12.1116,12.4728,10.8354,11.0727,10.7571,0.219659,6.50909,10.601,10.7714,10.917,11.0813,11.7138,12.4344,4.77198,4.54382,4.76472,0.134873,2.39706,4.36094,4.58923,4.70596,5.20229,5.66594,5.90321,5.04328,5.27014,4.81746,0.111015,3.12933,4.43377,4.58923,4.72348,5.10463,5.46808,5.93003,9.30532,8.73624,8.77534,0.163008,6.08216,7.63078,8.82379,9.07636,9.25025,9.52721,9.73228,9.00126,9.74562,8.77647,0.194671,6.23837,7.697,8.82379,9.02498,9.37281,9.52695,9.67083,-9999,-9999
201008070830,201008070900,11.984,0,11.61,11.984,0,852.813,435.677,0,570.3,435.677,0,266.287,0,287.177,266.287,0,335.449,0,293.976,335.449,0,6.08,0,6.358,6.08,0,-9999,69.414,69.414,2,0,0,0,0,4.853,4.183,4.853,0,257.463,1.036,56.823,293.539,949.44,38.251,32.24,376.185,388.796,0,10.121,0,34.625,0,25.043,0,107.876,0,131.195,111.573,160.68,32.1564,2,89,48.5709,88.679,0,107.848,91.7185,132.086,33.5451,2,21,44.9524,480,1,0,-5.51488,-5.51488,0,0,1.39914,1.0853,2,2,88,62,1.54653,1.0853,-5.51488,-5.51488,0,0,1.38981,1.26772,2,2,87,73,1.53809,1.26772,-5.01983,-5.11098,0.9,0.925,0.200118,0.182997,-5.51488,-5.51488,-5.51488,-5.51488,-5.51488,-4.19705,-1.9715,-5.51488,-5.51488,-5.51488,-5.51488,-5.51488,-5.51488,-3.52462,0,0,0,0,0,1,3,0,0,0,0,0,0,1,4.91197,4.80509,5.05476,0.0890622,4.50631,4.56539,4.62331,4.7966,5.33013,5.86309,6.17822,4.75554,4.79895,4.93791,0.0864509,4.32069,4.52635,4.57197,4.74106,5.18776,5.42506,6.14169,10.1382,10.32,10.1657,0.181936,6.39798,10.0212,10.0803,10.2185,10.4337,10.9399,11.6726,10.1054,10.3138,10.0857,0.152415,7.81591,9.83557,10.0412,10.1089,10.3209,10.4761,11.3684,4.59501,4.41182,4.62911,0.132587,2.32181,4.21391,4.47529,4.55247,5.05099,5.4877,5.73736,4.85306,5.12906,4.67115,0.109235,2.97534,4.27612,4.45856,4.56918,4.9085,5.35223,5.7759,9.03712,8.47203,8.49354,0.156704,5.87616,7.41977,8.56156,8.78931,8.98716,9.201,9.39559,8.72587,9.47682,8.50117,0.187914,6.02863,7.46008,8.56156,8.7533,9.09795,9.201,9.39559,-9999,-9999
201008070900,201008070930,13.094,0,12.309,13.094,0,945.646,697.055,0,632.791,697.055,0,274.846,0,287.177,274.846,0,291.909,0,293.976,291.909,0,7.18,0,7.035,7.18,0,-9999,69.406,69.406,2,0,0,0,0,5.443,4.712,5.443,0,256.812,1.056,52.572,530.301,1493.5,59.492,52.654,388.947,388.967,0,10.25,0,34.615,0,21.354,0,113.854,0,138.465,117.756,169.584,57.6178,1,12,69.252,225.374,0,274.091,233.099,335.691,52.3825,1,12,92.3451,480,1,0,-5.43796,-5.43796,0,0,1.29579,1.05799,1,1,10,9,1.29579,1.05799,-5.43796,-5.43796,0,0,1.29579,1.29579,1,1,10,10,1.29579,1.29579,-5.25955,-5.35602,0.975,1,0.113418,0.0600919,-5.94407,-5.43796,-5.43796,-5.43796,-5.43796,-5.43796,-4.10912,-5.94407,-5.43796,-5.43796,-5.43796,-5.43796,-5.43796,-4.10912,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4.97944,4.87291,5.16246,0.093528,4.58144,4.62915,4.72945,4.87277,5.39621,5.93916,6.37074,4.88445,4.92934,5.04697,0.0888719,4.46713,4.61937,4.67575,4.81909,5.26532,5.59234,6.33153,10.1187,10.3109,10.5185,0.0931048,10.0164,10.0573,10.1187,10.2766,10.5706,11.2574,11.7926,10.0858,10.3673,10.3141,0.10991,9.52793,10.0176,10.0742,10.2412,10.4281,11.0302,11.4174,5.03672,4.73992,4.95438,0.137832,2.48968,4.57656,4.75261,4.94653,5.40642,5.81323,6.11258,5.32836,5.4673,5.03097,0.113752,3.35381,4.71146,4.78099,4.94853,5.40272,5.60553,6.14156,11.0296,10.4406,10.6062,0.207407,7.2957,8.96335,10.4968,10.8031,11.4641,11.7812,12.1018,10.9302,11.4017,10.5792,0.24289,7.59466,9.63397,10.4968,10.8041,11.2417,11.6906,12.0399,-9999,-9999
201008070930,201008071000,13.713,0,13.008,13.713,0,1026.63,793.714,0,687.332,793.714,0,281.838,0,287.177,281.838,0,290.599,0,293.976,290.599,0,7.74,0,7.713,7.74,0,-9999,69.399,69.399,2,0,0,0,0,5.009,5.242,5.009,0,261.596,0.956,50.883,621.032,1685.77,66.095,59.278,395.242,388.651,0,10.515,0,34.545,0,46.528,0,153.367,0,186.519,158.624,228.438,32.3413,1,13,61.0268,268.929,0,327.061,278.147,400.566,46.3422,1,14,101.896,480,1,0,-6.18524,-6.18524,0,0,1.05913,0.985182,1,1,13,11,1.16577,1.09902,-6.18524,-6.18524,0,0,1.0317,0.985182,1,1,12,11,1.14091,1.09902,-5.88639,-5.86865,0.975,1,0.0961281,0.0915662,-6.18524,-6.18524,-6.18524,-6.18524,-6.18524,-5.21104,-4.70278,-6.18524,-6.18524,-6.18524,-6.18524,-6.18524,-5.21104,-4.70278,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5.01344,4.90729,5.21994,0.0963153,4.60841,4.68648,4.80305,4.91105,5.43839,5.97969,6.4767,4.95339,4.9992,5.10516,0.0905177,4.5462,4.658,4.75781,4.88412,5.30803,5.68278,6.43625,10.8949,11.0925,11.0886,0.0562402,10.5709,10.7936,10.8717,11.0694,11.1951,11.2116,11.8679,10.8621,11.1844,11.0119,0.0717202,10.3517,10.6845,10.7936,10.9827,11.1204,11.2116,11.8679,5.29281,4.92734,5.1384,0.141161,2.58271,4.78486,4.94044,5.14134,5.69077,5.95478,6.28885,5.60431,5.6577,5.23688,0.116957,3.57663,4.89178,4.97263,5.19687,5.60599,5.7411,6.37072,11.5479,10.9615,11.1767,0.223523,7.73834,9.3585,11.0073,11.3519,12.0024,12.6182,12.8678,11.5283,11.8955,11.1377,0.259904,8.01236,10.2559,11.064,11.3544,11.7694,12.3697,12.7309,-9999,-9999
201008071000,201008071030,14.192,0,13.707,14.192,0,1094.38,934.73,0,732.989,934.73,0,292.552,0,287.177,292.552,0,287.362,0,293.976,287.362,0,8.16,0,8.39,8.16,0,-9999,69.391,69.391,2,0,0,0,0,5.106,5.771,5.106,0,263.902,1.062,49.777,758.922,1961.08,74.747,68.447,399.914,388.492,0,11.325,0,34.55,0,78.51,0,198.39,0,241.172,205.19,294.404,135.133,1,9,150.448,438.462,0,533.014,453.49,650.663,59.9104,1,9,157.964,481,1,0,-9.72065,-9.72065,0,0,1.66515,1.66515,1,1,9,9,2.31357,2.27567,-9.72065,-9.72065,0,0,1.66515,1.66515,1,1,9,9,2.31357,2.27567,-8.80198,-8.82768,0.95,0.975,0.293563,0.25686,-9.72065,-9.72065,-9.72065,-9.72065,-9.72065,-6.50825,-5.94133,-9.72065,-9.72065,-9.72065,-9.72065,-9.72065,-6.61843,-6.088,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5.03788,4.93211,5.26307,0.0986117,4.62768,4.73044,4.85754,4.96555,5.5028,6.0101,6.55796,5.00519,5.05175,5.14883,0.0919348,4.60598,4.67877,4.81999,4.92917,5.34083,5.75125,6.5167,14.4511,14.6528,14.0908,0.201966,11.3369,13.1351,13.2323,14.5782,14.6862,14.7874,15.4717,14.4184,14.7724,14.0743,0.224852,10.6844,12.6337,14.3266,14.5583,14.6574,14.7731,15.4717,5.49574,5.07449,5.28181,0.143963,2.65414,4.94892,5.06455,5.30945,5.80137,6.05972,6.42486,5.82317,5.80571,5.39865,0.119833,3.75472,5.01644,5.18309,5.36839,5.76078,5.91981,6.54972,12.172,11.5948,11.8804,0.245234,8.32687,10.0741,11.6281,11.967,12.6489,13.6817,13.8238,12.2537,12.4909,11.8228,0.282469,8.52427,11.031,11.7663,12.0156,12.4434,13.2074,13.8,-9999,-9999
201008071030,201008071100,14.333,0,14.406,14.333,0,1147.74,963.207,0,768.978,963.207,0,298.132,0,287.177,298.132,0,289.289,0,293.976,289.289,0,8.16,0,9.067,8.16,0,-9999,69.384,69.384,2,0,0,0,0,4.879,6.301,4.879,0,243.204,1.042,50.248,787.068,2008.72,76.356,70.401,403.87,388.595,0,12.395,0,34.525,0,92.112,0,145.846,0,177.372,150.845,216.431,112.366,1,13,122.433,391.823,0,476.521,405.253,581.453,69.5973,1,13,148,481,1,0,-7.05916,-7.05916,0,0,1.82659,1.77747,1,1,11,9,1.84446,1.77747,-7.05916,-7.05916,0,0,1.82659,1.77747,1,1,11,9,1.84446,1.77747,-6.81143,-6.87218,0.95,0.975,0.112733,0.100689,-7.05916,-7.05916,-7.05916,-7.05916,-7.05916,-6.547,-5.94133,-7.05916,-7.05916,-7.05916,-7.05916,-7.05916,-7.05916,-6.2756,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5.04046,4.93509,5.27306,0.0994689,4.62942,4.73261,4.86025,4.9779,5.52614,6.01732,6.58059,5.01675,5.06368,5.15867,0.0925152,4.61994,4.68109,4.83496,4.93205,5.35078,5.76776,6.53951,11.7918,11.9942,12.1452,0.126822,11.3478,11.7137,11.7918,11.994,12.1937,12.8344,13.6295,11.7593,12.1228,11.978,0.124133,10.2475,11.6791,11.7403,11.933,12.1147,12.582,13.2192,5.55539,5.11766,5.32095,0.1447,2.6707,4.99626,5.09957,5.35151,5.82132,6.07922,6.46124,5.8876,5.84641,5.44503,0.120727,3.80521,5.05106,5.22844,5.41768,5.82021,5.98818,6.60045,12.284,11.711,12.0042,0.24899,8.43787,10.2047,11.7428,12.0773,12.7657,13.8618,13.9786,12.3918,12.5976,11.9453,0.286539,8.60889,11.1697,11.8797,12.1234,12.5683,13.3571,13.9516,-9999,-9999
